2023-05-04,Mill Creek @ Canyon Mouth,59.1,22.0,65.3,29.0,150.0,203.79310344827587,39.4
2023-05-04,Mill Creek @ 460 West,71.4,34.0,76.3,65.0,295.5,109.84615384615385,24.16243654822335
2023-05-04,Red Butte Creek @ Fort Douglas,50.1,20.3,53.5,0.0,0.0,0.0,0.0
2023-05-04,Red Butte Creek @ Miller Park,66.4,2.28,69.7,34.0,182.0,195.29411764705884,36.48351648351649
2023-05-04,Big Cottonwood Creek @ 300 West,325.0,59.3,439.0,238.0,849.7,136.5546218487395,38.24879369189125
2023-05-04,Big Cottonwood Creek @ Canyon Mouth,188.0,31.0,240.0,264.0,700.6,71.21212121212122,26.834142163859546
2023-05-04,Big Cottonwood Creek @ Cottonwood Lane,219.0,58.9,307.0,255.0,699.3,85.88235294117646,31.31703131703132
2023-05-04,Big Cottonwood Creek @ Creekside Park,260.0,65.4,347.0,253.0,699.6,102.76679841897234,37.16409376786735
2023-05-04,Little Cottonwood Creek @ 300 West,186.0,33.7,201.0,281.0,800.4,66.19217081850533,23.238380809595203
2023-05-04,Little Cottonwood Creek @ Crestwood Park,168.0,30.6,188.0,260.0,715.0,64.61538461538461,23.496503496503497
2023-05-04,Little Cottonwood Creek @ Tanners Flat,7.2,0.0,0.0,343.0,492.0,2.099125364431487,1.4634146341463417
2023-05-04,Parleys Creek @ Canyon Mouth,138.0,125.0,144.0,45.0,450.5,306.6666666666667,30.632630410654826
2023-05-04,Parleys Creek @ Hidden Hollow,145.0,129.0,158.0,0.0,0.0,0.0,0.0
2023-05-04,Bingham Creek @ Jordan River,1.56,0.62,2.61,49.7,250.0,3.1388329979879273,0.624
2023-05-04,City Creek @ Memory Grove,63.5,16.1,93.2,35.0,155.4,181.42857142857142,40.86229086229086
2023-05-04,Emigration Creek @ Canyon Mouth,115.0,52.8,154.0,32.0,120.0,359.375,95.83333333333334
2023-05-04,Emigration Creek @ Westminster,106.0,45.0,153.0,34.79,53.37,304.6852543834435,198.61345325089002
2023-05-04,Midas Creek @ Jordan River ,0.87,0.43,0.87,50.0,120.0,1.7399999999999998,0.7250000000000001
2023-05-04,Jordan River Surplus Canal,840.0,6.06,879.0,0.0,0.0,0.0,0.0
2023-05-04,Jordan River @ 9000 South,322.0,284.0,377.0,367.0,900.0,87.73841961852861,35.77777777777777
2023-05-04,Jordan River @ 4800 S ,450.0,242.0,456.0,550.0,740.0,81.81818181818183,60.810810810810814
2023-05-04,Jordan River @ 1700 South,4.33,3.57,143.0,0.0,0.0,0.0,0.0
2023-05-04,Jordan River @ 500 North,322.0,284.0,377.0,367.0,900.0,87.73841961852861,35.77777777777777
